YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200507,1193973,5465659,1,,"","WEST PORTION",29.45,-98.5,,
200507,1193974,5465660,1,,"","ROCKS SPGS",30.01667,-100.21667,,
200507,1194195,5465661,1,10,"NNW","WHITE EARTH",48.51667,-102.85,,
200507,1194196,5465662,1,,"","WESTHOPE",48.91667,-101.01667,,
200507,1194197,5465663,1,,"","MINOT",48.23333,-101.28333,,
200507,1194198,5465664,1,,"","HAZEN",47.3,-101.63333,,
200507,1194199,5465665,1,,"","MINOT",48.23333,-101.28333,,
200507,1194200,5465666,1,1,"S","BELCOURT",48.81667,-99.73333,,
200507,1194201,5465667,1,,"","BELCOURT",48.83333,-99.73333,,
200507,1194202,5465668,1,,"","MONTPELIER",46.7,-98.58333,,
200507,1194203,5465669,1,,"","MYLO",48.63333,-99.6,,
200507,1194204,5465670,1,12,"NW","LINTON",46.38333,-100.41667,,
200507,1194205,5465671,1,6,"N","CENTER",47.2,-101.3,,
200507,1193982,5465757,1,2,"E","CHEYENNE",41.13333,-104.78333,,
200507,1195588,5465939,1,2,"W","RED OAK",32.51667,-96.83333,,
200507,1195589,5465940,1,,"","DENTON",33.21667,-97.15,,
200507,1195589,5465941,1,,"","ARGYLE",33.11667,-97.18333,,
200507,1195589,5465942,1,2,"SW","KRUM",,,,
200507,1195589,5465943,1,4,"S","DALLAS",32.71667,-96.78333,,
200507,1195589,5465944,1,,"","DE SOTO",32.58333,-96.85,,
200507,1195589,5465945,1,,"","COUNTYWIDE",32.23333,-95.85,,
200507,1195659,5465946,1,,"","WILLSBORO",44.36667,-73.4,,
200507,1195660,5465947,1,5,"NW","SCHUYLER FALLS",44.68333,-73.61667,,
200507,1195661,5465948,1,,"","CHARLOTTE",44.3,-73.25,,
200506,1195516,5465912,1,,"","",,,,
200506,1195516,5465913,1,,"","",,,,
200507,1194459,5465436,1,2,"S","AMORY",33.95,-88.5,,
200507,1194459,5465437,1,,"","PONTOTOC",,,,
200507,1194460,5465438,1,,"","MEMPHIS",35.13333,-90.01667,,
200507,1194461,5465439,1,,"","SOUTH HAVEN",,,,
200507,1194461,5465440,1,,"","HORN LAKE",34.96667,-90.03333,,
200507,1194461,5465441,1,,"","CHARLESTON",34,-90.05,,
200507,1194462,5465442,1,,"","SELMER",35.18333,-88.6,,
200507,1194462,5465443,1,,"","GLEASON",,,,
200507,1194463,5465444,1,,"","MEMPHIS",35.13333,-90.01667,,
200507,1195854,5466002,1,3,"W","THORP",44.96667,-90.86667,,
200507,1195534,5466003,1,,"","",,,,
200507,1195534,5466004,1,,"","",,,,
200507,1195539,5466136,1,,"","CHERRY",41.43333,-89.21667,,
200507,1195540,5466144,1,,"","",,,,
200507,1195540,5466145,1,,"","",,,,
200507,1195688,5466378,1,,"","EPES",32.7,-88.11667,,
200507,1195689,5466379,1,,"","HOLLIS XRDS",33.51667,-85.63333,,
200507,1195690,5466380,1,3,"ESE","LIVINGSTON",32.56667,-88.13333,,
200507,1195691,5466381,1,,"","BELLAMY",32.45,-88.13333,,
200507,1195617,5466433,1,,"","LEXINGTON",40.66667,-82.58333,,
200507,1195617,5466434,1,,"","COUNTYWIDE",40.41667,-82.46667,,
200507,1195617,5466435,1,,"","BUCYRUS",40.8,-82.98333,,
200507,1195617,5466436,1,,"","FRYBURG",40.61667,-81.83333,,
200507,1195617,5466437,1,,"","ASHLAND",40.86667,-82.3,,
200507,1195598,5466267,1,,"","ELYRIA",41.36667,-82.1,,
200507,1195598,5466268,1,,"","GARFIELD HGTS",41.43333,-81.61667,,
200507,1195598,5466269,1,3,"W","MASSILLON",40.78333,-81.6,,
200507,1195598,5466270,1,2,"W","MASSILLON",40.78333,-81.58333,,
200507,1195598,5466271,1,1,"SW","BATH CENTER",41.15,-81.63333,,
200507,1195598,5466272,1,,"","PERU",41.16667,-82.65,,
200507,1195599,5466273,1,,"","RENO BEACH",41.66667,-83.26667,,
200507,1195599,5466274,1,,"","THE ISLANDS",41.66667,-82.75,,
200507,1195599,5466275,1,,"","VERMILION",41.41667,-82.35,,
200507,1195672,5465967,1,,"","COUNTYWIDE",,,,
200507,1195953,5466792,1,,"","",,,,
200507,1195953,5466793,1,,"","",,,,
200507,1195953,5466794,1,,"","",,,,
200507,1195953,5466795,1,,"","",,,,
200507,1195579,5466834,1,,"","DODGE CITY ARPT",37.76667,-99.96667,,
200507,1195579,5466835,1,2,"N","FORD",37.66667,-99.75,,
200507,1195579,5466836,1,4,"ENE","MULLINVILLE",37.6,-99.41667,,
200506,1193585,5460474,1,,"","EAST GRAND FORKS",47.93333,-97.01667,,
200506,1193585,5460475,1,8,"NE","EAST GRAND FORKS",,,,
200507,1193684,5460709,1,2,"SE","HEMET",33.71667,-116.95,,
200507,1193684,5460710,1,4,"SW","HEMET",33.7,-117.01667,,
200506,1193454,5460711,1,3,"N","PROTECTION",37.25,-99.48333,,
200506,1193454,5460712,1,6,"W","ASHLAND",37.18333,-99.88333,,
200506,1193454,5460713,1,4,"N","PROTECTION",37.25,-99.48333,,
200506,1193454,5460714,1,5,"W","PLYMELL",37.8,-100.95,,
200506,1193454,5460715,1,4,"N","PROTECTION",37.25,-99.48333,,
200508,1198155,5472400,1,,"","LAWNDALE",46.56667,-96.36667,,
200508,1198155,5472401,1,,"","KENT",46.43333,-96.68333,,
200508,1198155,5472402,1,3,"SW","ROTHSAY",46.45,-96.33333,,
200508,1198155,5472403,1,4,"S","ROTHSAY",46.43333,-96.28333,,
200509,1199214,5474730,1,,"","WILTON",43.81667,-90.53333,,
200509,1199214,5474731,1,2,"N","NECEDAH",44.06667,-90.08333,,
200509,1199214,5474732,1,3,"NE","ARKDALE",44.06667,-89.83333,,
200509,1199214,5474733,1,2,"S","MAUSTON",43.76667,-90.08333,,
200509,1199214,5474734,1,,"","NEW AMSTERDAM",43.98333,-91.31667,,
200509,1199106,5474970,1,2,"W","NIANTIC",,,,
200509,1199107,5474971,1,6,"NNE","LAGUARDIA AIRPORT",40.86667,-73.83333,,
200509,1199107,5474972,1,5,"SW","NEW HAVEN AIRPORT",41.21667,-72.93333,,
200509,1199107,5474973,1,5,"SE","NEW HAVEN AIRPORT",41.21667,-72.8,,
200509,1199264,5475089,1,,"","",,,,
200509,1199255,5475076,1,,"","",,,,
200509,1199256,5475077,1,,"","",,,,
200509,1199256,5475078,1,,"","",,,,
200509,1199271,5475183,1,,"","AVON",42.91667,-77.73333,,
200509,1199271,5475184,1,,"","GORHAM",42.8,-77.13333,,
200509,1199271,5475185,1,,"","SODUS",43.23333,-77.06667,,
200508,1198460,5475461,1,,"","",33.31667,-83.98333,,
200508,1198461,5475462,1,,"","",,,,
200508,1198447,5475509,1,,"","",30.93333,-81.71667,,
200508,1198448,5475510,1,,"","CHATTOOGAVILLE",34.35,-85.45,,
200508,1198448,5475511,1,,"","MC CAYSVILLE",,,,
200509,1198625,5475381,1,,"","TIPTON",38.63333,-92.56667,,
200508,1198538,5475382,1,5,"NW","CALDWELL",37.73333,-96.91667,,
200508,1198538,5475383,1,3,"SW","MAYFIELD",37.56667,-95.78333,,
200508,1198538,5475384,1,,"","WELLINGTON",37.9,-96.23333,,
200508,1198538,5475385,1,2,"E","BELLE PLAINE",38.33333,-97.1,,
200508,1198538,5475386,1,,"","DERBY",37.86667,-95.28333,,
200508,1198538,5475387,1,1,"NW","CASTLETON",37.88333,-95.73333,,
200509,1199319,5475220,1,,"","COMMERCE",,,,
200509,1199319,5475221,1,,"","SOUTH LYON",,,,
200509,1199319,5475222,1,,"","WHITE LAKE",,,,
200509,1199319,5475223,1,,"","SPRINGFIELD",,,,
200507,1194770,5463792,1,,"","",37.38333,-77.58333,,
200507,1195034,5463811,1,,"","NEWELL",45.6,-103.55,,
200507,1195012,5463892,1,,"","CENTERVILLE",35.78333,-87.46667,,
200507,1195012,5463893,1,2,"NNE","GAINESBORO",36.36667,-85.63333,,
200507,1195012,5463894,1,,"","LEBANON ARPT",36.18333,-86.31667,,
200507,1195012,5463895,1,,"","LEBANON",,,,
200507,1195013,5463896,1,4,"WNW","PULASKI",,,,
200507,1195013,5463897,1,3,"SW","FAIRVIEW",,,,
200507,1195099,5463898,1,,"","",,,,
200507,1195099,5463899,1,,"","",,,,
200507,1195099,5463900,1,,"","",,,,
200507,1195016,5463978,1,,"","ROCK SPGS",41.58333,-109.21667,,
200506,1193589,5461264,1,5,"SE","WILLIAMS",48.71667,-94.86667,,
200506,1193589,5461265,1,16,"SW","FOURTOWN",48.11667,-95.58333,,
200506,1193589,5461266,1,10,"ESE","GOODRIDGE",48.1,-95.6,,
200506,1193589,5461267,1,8,"E","FERTILE",,,,
200506,1193589,5461268,1,25,"WSW","BAUDETTE",48.58333,-95.1,,
200506,1193589,5461269,1,1,"E","BAUDETTE",48.71667,-94.58333,,
200506,1193589,5461270,1,,"","SHEVLIN",,,,
200506,1193589,5461271,1,,"","PONEMAH",48.01667,-94.93333,,
200506,1193589,5461272,1,6,"ENE","HAWLEY",46.91667,-96.2,,
200507,1194872,5463405,1,14,"SE","CAMERON",29.65,-93.16667,,
200507,1194665,5463953,1,,"","",,,,
200507,1194757,5463572,1,5,"SE","ANNAPOLIS",38.91667,-76.43333,,
200512,1202944,5488761,1,80,"SW","CAPE OMMANEY",,,,
200512,1202848,5488458,1,,"","",,,,
200512,1202848,5488459,1,,"","",,,,
200512,1202848,5488460,1,,"","",,,,
200512,1203167,5488514,1,,"","",,,,
200512,1203169,5488521,1,,"","",,,,
200510,1199938,5477045,1,,"","TWIN LAKES",43.56667,-93.43333,,
200510,1199938,5477046,1,,"","BRICELYN",43.56667,-93.81667,,
200510,1199938,5477047,1,,"","ALDEN",43.66667,-93.58333,,
200510,1199938,5477048,1,2,"W","MAPLETON",43.93333,-94,,
200510,1199938,5477049,1,,"","CHASKA",44.78333,-93.6,,
200510,1200005,5477050,1,,"","",,,,
200510,1200005,5477051,1,,"","",,,,
200510,1200005,5477052,1,,"","",,,,
200510,1200005,5477053,1,,"","",,,,
200510,1200005,5477054,1,,"","",,,,
200510,1200005,5477055,1,,"","",,,,
200510,1200005,5477056,1,,"","",,,,
200510,1200115,5477002,1,,"","KISMET",37.2,-100.7,,
200510,1200115,5477003,1,,"","PLAINS",37.26667,-100.6,,
200510,1200116,5477004,1,,"","LYERLY",34.4,-85.4,,
200510,1200116,5477005,1,,"","OOSTANAULA",34.48333,-85.01667,,
200510,1200116,5477006,1,,"","FAIRMOUNT",34.43333,-84.7,,
200510,1200116,5477007,1,1,"W","CEDARTOWN",34.01667,-85.26667,,
200510,1200116,5477008,1,,"","CEDARTOWN",34.01667,-85.25,,
200510,1200116,5477009,1,,"","ROCKMART",34,-85.05,,
200510,1200116,5477010,1,,"","CEDARTOWN",34.01667,-85.25,,
200510,1200117,5477180,1,,"","",,,,
200510,1200117,5477097,1,,"","",,,,
200510,1200117,5477101,1,,"","",,,,
200510,1200117,5477105,1,,"","",,,,
200510,1200117,5477212,1,,"","",,,,
200510,1200125,5477407,1,,"","",43.88333,-71.26667,,
200510,1200125,5477453,1,,"","",,,,
200510,1200229,5477345,1,,"","",,,,
200510,1200229,5477346,1,,"","",,,,
200510,1200325,5477276,1,,"","",,,,
200510,1200326,5477277,1,,"","",,,,
200510,1200327,5477278,1,,"","",,,,
200510,1200328,5477279,1,,"","",,,,
200510,1200329,5477280,1,,"","",,,,
200510,1199938,5477281,1,,"","COUNTYWIDE",45,-93.48333,,
200510,1199938,5477282,1,,"","ALBERT LEA",43.65,-93.38333,,
200509,1198679,5476219,1,,"","",,,,
200509,1198679,5476220,1,,"","",,,,
200509,1198679,5476221,1,,"","",,,,
200509,1198679,5476222,1,,"","",,,,
200509,1198679,5476223,1,,"","",,,,
200509,1198679,5476224,1,,"","",,,,
200509,1198679,5476225,1,,"","",,,,
200508,1198538,5476264,1,,"","COUNTYWIDE",37.11667,-98.08333,,
200511,1200373,5480779,1,,"","PINE GROVE",39.56667,-80.68333,,
200511,1200374,5480780,1,,"","SLIPPERY ROCK",41.06667,-80.05,,
200508,1200960,5480828,1,,"","",,,,
200511,1201068,5480850,1,,"","",,,,
200508,1200962,5480939,1,,"","",,,,
200509,1200971,5480958,1,,"","",,,,
200511,1201079,5480959,1,,"","GALETON",41.73333,-77.65,,
200511,1201080,5480960,1,,"","COUDERSPORT",41.76667,-78.01667,,
200511,1201081,5480961,1,,"","HARRISON VLY",41.93333,-77.65,,
200511,1201082,5480962,1,,"","TAMARACK",41.41667,-77.85,,
200511,1201083,5480963,1,,"","MANSFIELD",41.8,-77.08333,,
200511,1201084,5480964,1,5,"SW","MILLERTON",41.93333,-77,,
200510,1200990,5481130,1,4,"NE","PASADENA",34.18333,-118.08333,,
200510,1200991,5481131,1,,"","EL MONTE",34.05,-118.03333,,
200510,1200992,5481132,1,6,"E","FALFURRIAS",27.23333,-98.05,,
200510,1200992,5481133,1,5,"SE","FALFURRIAS",27.18333,-98.1,,
200511,1201068,5480843,1,,"","",,,,
200511,1200404,5480889,1,,"","PINCH",38.41667,-81.48333,,
200511,1200404,5480890,1,,"","KANAWHA FALLS",38.13333,-81.2,,
200511,1200404,5480891,1,,"","",,,,
200511,1201024,5481383,1,,"","",,,,
200511,1201024,5481384,1,,"","",,,,
200511,1201025,5481385,1,,"","",,,,
200511,1201025,5481386,1,,"","",,,,
200511,1201025,5481387,1,,"","",,,,
200511,1200514,5481641,1,,"","",,,,
200510,1201179,5481412,1,,"","",,,,
200510,1201179,5481413,1,,"","",,,,
200510,1201179,5481414,1,,"","",,,,
200510,1201179,5481415,1,,"","",,,,
200511,1201215,5481692,1,,"","",,,,
200511,1201273,5481693,1,,"","",,,,
200511,1200487,5481446,1,,"","",,,,
200511,1200517,5481737,1,,"","BOB HALL PIER",27.58333,-97.23333,,
200511,1200517,5481738,1,,"","PORT O'CONNOR",28.43333,-96.43333,,
200511,1200517,5481739,1,,"","SOUTH BIRD ISLAND",27.48333,-97.31667,,
200511,1200517,5481740,1,,"","CORPUS CHRISTI",27.78333,-97.41667,,
200511,1200517,5481741,1,,"","PORT ARANSAS",27.83333,-97.06667,,
200511,1200517,5481742,1,,"","PORT ARANSAS",27.83333,-97.06667,,
200511,1200517,5481743,1,,"","PORT ARANSAS",27.83333,-97.06667,,
200504,1200757,5481471,1,,"","DIXIE INN",32.6,-93.33333,,
200504,1200758,5481472,1,,"","CONVERSE",31.78333,-93.7,,
200504,1200759,5481473,1,,"","SHREVEPORT",32.48333,-93.75,,
200511,1201275,5481783,1,,"","",,,,
200511,1201275,5481784,1,,"","",,,,
200511,1201276,5481785,1,,"","MILLERS ISLAND",39.16667,-76.41667,,
200511,1201276,5481786,1,,"","COVE PT",38.38333,-76.4,,
200511,1201276,5481787,1,16,"SE","PATUXENT RIVER NAS",38.11667,-76.21667,,
200511,1201276,5481788,1,16,"SE","PATUXENT RIVER NAS",38.11667,-76.21667,,
200511,1201277,5481789,1,,"","",,,,
200511,1201277,5481790,1,,"","",,,,
200511,1201278,5481791,1,,"","",,,,
200511,1201279,5481792,1,,"","",,,,
200512,1201161,5481820,1,,"","",,,,
200512,1201162,5481821,1,,"","",,,,
200511,1200519,5481822,1,,"","ORLEANS",,,,
200511,1200519,5481823,1,,"","ORLEANS",,,,
200511,1200520,5481824,1,,"","",,,,
200511,1201058,5481931,1,10,"S","VICKSBURG",32.2,-90.88333,,
200508,1200932,5482025,1,8,"E","CENTER",31.78333,-94.05,,
200508,1200933,5482026,1,,"","EROS",32.4,-92.41667,,
200508,1200934,5482027,1,,"","CAMPTI",31.9,-93.11667,,
200508,1200935,5482028,1,5,"NW","RUSK",31.85,-95.21667,,
200511,1201062,5482029,1,,"","",,,,
200511,1201062,5482030,1,,"","",,,,
200511,1201065,5482151,1,5,"SE","DAYTON",40.96667,-92.71667,,
200511,1201065,5482152,1,,"","STRATFORD",42.46667,-93.1,,
200511,1201280,5481876,1,,"","",,,,
200511,1201327,5481877,1,1,"N","SPENCER",38.61667,-87.35,,
200511,1201327,5481878,1,2,"ENE","PARAGON",39.65,-87.01667,,
200512,1202669,5482275,1,,"","",,,,
200512,1202669,5482276,1,,"","",,,,
200512,1202669,5482277,1,,"","",,,,
200512,1202669,5482278,1,,"","",,,,
200512,1202669,5482279,1,,"","",,,,
200512,1202670,5482280,1,,"","",,,,
200512,1202531,5482281,1,,"","MAYNARDVILLE",36.25,-83.8,,
200512,1202532,5482282,1,,"","LENOIR CITY",35.78333,-84.26667,,
200512,1202731,5482283,1,4,"E","NORDEN",39.28333,-120.28333,,
200512,1202736,5482402,1,,"","",,,,
200511,1201630,5480264,1,,"","",,,,
200511,1201630,5480265,1,,"","",,,,
200511,1201067,5480762,1,,"","",,,,
200511,1201651,5480660,1,,"","",,,,
200511,1201652,5480661,1,,"","",,,,
200511,1201653,5480662,1,,"","",,,,
200511,1201326,5479479,1,,"","HARMONY",40.28333,-86.05,,
200511,1201326,5479480,1,,"","NOBLESVILLE",39.11667,-86.98333,,
200510,1199959,5479247,1,,"","",,,,
200510,1199959,5479248,1,,"","PLYMOUTH",35.3,-76.8,,
200511,1201327,5479494,1,6,"SE","ROCKVILLE",39.3,-86.76667,,
200511,1201327,5479495,1,,"","VINCENNES",39.41667,-86.53333,,
200511,1201252,5479545,1,,"","",,,,
200511,1201254,5479601,1,,"","",,,,
200511,1201327,5479611,1,1,"SW","NORRISTOWN",39.53333,-87.11667,,
200511,1201331,5479693,1,,"","",,,,
200511,1201331,5479694,1,,"","",,,,
200511,1201332,5479695,1,,"","",,,,
200511,1201447,5479637,1,,"","",,,,
200511,1201447,5479638,1,,"","",,,,
200511,1201448,5479719,1,,"","",,,,
200511,1201448,5479720,1,,"","",,,,
200511,1201449,5479721,1,,"","BRANSON",,,,
200511,1201450,5479722,1,,"","BAXTER SPGS",37.01667,-94.73333,,
200511,1201451,5479723,1,,"","",,,,
200511,1201451,5479724,1,,"","",,,,
200511,1201452,5479725,1,,"","",,,,
200511,1201641,5479750,1,,"","",,,,
200511,1201641,5479751,1,,"","",,,,
200511,1201240,5479523,1,,"","",,,,
200511,1201240,5479524,1,,"","",,,,
200511,1201241,5479525,1,,"","",,,,
200511,1201241,5479526,1,,"","",,,,
200508,1198420,5472219,1,5,"N","CHUNKY",32.38333,-88.93333,,
200508,1198420,5472220,1,4,"NNE","DECATUR",32.48333,-89.08333,,
200508,1198432,5472221,1,,"","",,,,
200508,1198333,5472309,1,,"","",,,,
200508,1197146,5469606,1,,"","",,,,
200508,1197146,5469607,1,,"","",,,,
200508,1197146,5469608,1,,"","",,,,
200508,1197146,5469609,1,,"","",,,,
200508,1197147,5469610,1,,"","",,,,
200508,1197147,5469611,1,,"","",,,,
200508,1197228,5469697,1,,"","ALBERTVILLE",34.26667,-86.21667,,
200508,1197228,5469698,1,,"","RUSSELLVILLE",34.51667,-87.73333,,
200508,1197229,5469699,1,5,"N","HOLLYWOOD",34.78333,-85.98333,,
200508,1196869,5470096,1,,"","",,,,
200508,1196869,5470097,1,,"","",,,,
200508,1196869,5470098,1,,"","",,,,
200508,1196869,5470099,1,,"","",,,,
200508,1196869,5470100,1,,"","",,,,
200508,1196869,5470101,1,,"","",,,,
200508,1196755,5470394,1,,"","FENN",45.96667,-116.26667,,
200508,1196623,5470124,1,,"","CAGUAS",18.2,-66.03333,,
200508,1196624,5470125,1,,"","FLORIDA",18.35,-66.55,,
200508,1196625,5470126,1,,"","UTUADO",18.26667,-66.7,,
200508,1196626,5470127,1,,"","SAN JUAN",18.38333,-66.05,,
200508,1196627,5470128,1,,"","RED HOOK ST THOMAS",18.31667,-64.85,,
200508,1196628,5470129,1,,"","BAYAMON",,,,
200507,1196294,5470442,1,8,"NE","LAGRANGE",41.73333,-85.3,,
200507,1196295,5470443,1,5,"N","JONESVILLE",42.05,-84.66667,,
200501,1196501,5470444,1,,"","",,,,
200502,1196502,5470445,1,,"","",,,,
200502,1196503,5470446,1,,"","",,,,
200508,1196709,5470175,1,,"","SPRINGFIELD",37.2,-93.3,,
200508,1196828,5470475,1,,"","HANNIBAL",39.7,-91.38333,,
200508,1196829,5470476,1,4,"N","NEW LONDON",39.63333,-91.4,,
200508,1196830,5470477,1,,"","COLUMBIA",38.95,-92.33333,,
200508,1196830,5470478,1,,"","CALIFORNIA",38.63333,-92.56667,,
200507,1196029,5469942,1,,"","ESSEX",40.48333,-83.31667,,
200507,1196030,5469943,1,,"","MARIETTA",35.01667,-82.5,,
200508,1196966,5469654,1,3,"SW","NEW OXFORD",39.83333,-77.1,,
200508,1196967,5469655,1,4,"NNE","BONNEAUVILLE",39.86667,-77.1,,
200508,1196968,5469656,1,2,"SW","NEW OXFORD",39.85,-77.1,,
200508,1196969,5469657,1,,"","ABBOTTSTOWN",39.88333,-76.98333,,
200508,1196970,5469658,1,,"","BONNEAUVILLE",39.81667,-77.13333,,
200508,1196971,5469659,1,,"","CENTRAL",41.3,-76.38333,,
200508,1196972,5469660,1,9,"N","MUNCY VLY",41.48333,-76.58333,,
200508,1197093,5469661,1,13,"W","ADRIAN",35.26667,-102.91667,,
200508,1197093,5469662,1,13,"N","ADRIAN",35.45,-102.68333,,
200508,1197094,5469663,1,2,"SE","BEAVER",36.8,-100.48333,,
200508,1197094,5469664,1,,"","BEAVER",36.81667,-100.51667,,
200507,1195423,5467657,1,,"","NYACK",41.1,-73.93333,,
200507,1195423,5467658,1,,"","BRONXVILLE",40.93333,-73.83333,,
200507,1195424,5467659,1,,"","BETHEL",41.36667,-73.41667,,
200507,1195424,5467660,1,,"","DANBURY",41.38333,-73.46667,,
200507,1195425,5467661,1,,"","MONTVALE",41.05,-74.03333,,
200507,1195426,5467662,1,,"","NORTHVALE",41,-73.96667,,
200507,1195427,5467663,1,,"","YONKERS",40.93333,-73.85,,
200507,1195501,5467694,1,,"","EAST PORTION",,,,
200507,1195503,5467695,1,,"","",,,,
200507,1195503,5467696,1,,"","",,,,
200507,1195503,5467697,1,,"","",,,,
200507,1195503,5467698,1,,"","",,,,
200507,1195503,5467699,1,,"","",,,,
200507,1195503,5467700,1,,"","",,,,
200507,1195503,5467701,1,,"","",,,,
200507,1195503,5467702,1,,"","",,,,
200507,1195503,5467703,1,,"","",,,,
200507,1195503,5467704,1,,"","",,,,
200507,1195503,5467705,1,,"","",,,,
200507,1195503,5467706,1,,"","",,,,
200501,1196482,5470323,1,,"","",,,,
200507,1196235,5469990,1,,"","",,,,
200507,1196235,5469991,1,,"","",,,,
200508,1196754,5470334,1,,"","GARDNERVILLE",,,,
200508,1196694,5470017,1,1,"W","VICHY",38.11667,-91.76667,,
200508,1196695,5470018,1,5,"E","ANDERSON",36.65,-94.35,,
200508,1196696,5470019,1,4,"NE","PROTEM",36.56667,-92.8,,
200508,1196603,5470020,1,9,"SW","FT MYERS",,,,
200508,1196604,5470021,1,4,"E","AVON PARK",,,,
200508,1196605,5470022,1,4,"NW","SEMINOLE",,,,
200508,1196606,5470023,1,,"","DUNDEE",,,,
200508,1196607,5470024,1,3,"NNE","TAMPA",28.01667,-82.45,,
200508,1196607,5470025,1,3,"NNE","TAMPA",28.01667,-82.45,,
200508,1196608,5470026,1,5,"NE","POLK CITY",28.23333,-81.76667,,
200508,1196609,5470027,1,,"","CHARLOTTE HARBOR",26.66667,-82.25,,
200508,1196610,5470028,1,6,"SE","BARTOW",27.81667,-81.76667,,
200506,1196260,5470069,1,,"","WALKER ARPT",39.11667,-108.51667,,
200506,1196261,5470070,1,,"","MESA",39.16667,-108.13333,,
200507,1196286,5470225,1,5,"N","MARION",,,,
200508,1196441,5470226,1,,"","PLANTATION",,,,
200508,1196442,5470227,1,,"","LAUDERHILL",26.1,-80.2,,
200508,1196443,5470228,1,,"","DAVIE",26.06667,-80.23333,,
200508,1196444,5470229,1,,"","TAMARAC",26.16667,-80.16667,,
200508,1196445,5470230,1,,"","SUMMER LAKE",42.96667,-120.76667,,
200508,1196446,5470231,1,,"","CRESCENT",43.41667,-121.65,,
200508,1196447,5470232,1,,"","CRESCENT",43.41667,-121.65,,
200508,1198354,5471179,1,,"","",,,,
200507,1196299,5470597,1,1,"N","WIBAUX",47,-104.18333,,
200507,1196595,5469850,1,,"","WILSON",35.73333,-77.91667,,
200507,1196596,5469851,1,1,"W","PITTSBORO",35.71667,-79.2,,
200507,1196596,5469852,1,8,"NE","PITTSBORO",35.8,-79.08333,,
200507,1196596,5469853,1,3,"E","LEXINGTON",35.81667,-80.21667,,
200507,1196596,5469854,1,3,"E","LEXINGTON",,,,
200508,1196721,5470393,1,,"","PHILLIPSBURG",37.55,-92.8,,
200507,1196094,5470269,1,9,"NNE","STATESVILLE",35.9,-80.83333,,
200507,1196095,5470270,1,12,"NE","ANDERSON",34.61667,-82.5,,
200507,1196096,5470271,1,,"","GREENVILLE",34.85,-82.4,,
200507,1196097,5470272,1,,"","GREENVILLE",34.85,-82.4,,
200507,1196098,5470273,1,11,"ESE","SPARTANBURG",34.88333,-81.73333,,
200507,1196099,5470274,1,11,"ESE","SPARTANBURG",34.88333,-81.73333,,
200507,1196100,5470275,1,,"","GREAT FALLS",34.56667,-80.9,,
200507,1196101,5470276,1,,"","BLACKSBURG",35.11667,-81.5,,
200507,1196102,5470277,1,12,"N","GREENVILLE",35.01667,-82.4,,
200507,1196103,5470278,1,,"","CLOVER",35.1,-81.23333,,
200507,1196104,5470279,1,5,"ESE","COLUMBUS",35.21667,-82.11667,,
200507,1196105,5470280,1,6,"SSE","SHELBY",35.21667,-81.51667,,
200507,1196106,5470281,1,,"","GASTONIA",35.26667,-81.18333,,
200507,1196107,5470282,1,,"","CAMPOBELLO",35.11667,-82.15,,
200509,1198787,5475679,1,1,"NW","LELAND",45.01667,-85.75,,
200509,1198787,5475680,1,1,"W","FRANKFORT",44.63333,-86.25,,
200509,1198787,5475681,1,8,"NW","FRANKFORT",44.71667,-86.35,,
200509,1198787,5475682,1,1,"SW","HARBOR SPRINGS",45.46667,-84.93333,,
200509,1198787,5475683,1,8,"NNW","CHARLEVOIX",45.41667,-85.31667,,
200509,1198788,5475684,1,3,"E","MACKINAW CITY",45.78333,-84.66667,,
200509,1198788,5475685,1,8,"NE","CHEBOYGAN",45.73333,-84.36667,,
200509,1198788,5475686,1,1,"N","CHEBOYGAN",45.66667,-84.48333,,
200508,1198478,5475743,1,2,"WSW","DANE",43.23333,-89.53333,,
200507,1198529,5476131,1,,"","SCOTT",34.7,-92.1,,
200508,1198530,5476132,1,,"","ROSE BUD",35.33333,-92.08333,,
200508,1198531,5476133,1,4,"S","CEDAR VALE",37.05,-96.5,,
200508,1198531,5476134,1,5,"NW","COFFEYVILLE",37.08333,-95.7,,
200508,1198565,5475553,1,,"","",,,,
200508,1198531,5476135,1,,"","COFFEYVILLE",37.03333,-95.63333,,
200508,1198531,5476136,1,,"","COFFEYVILLE",37.03333,-95.63333,,
200508,1198532,5476137,1,5,"NNE","HUTCHINSON",38.13333,-97.88333,,
200508,1198532,5476138,1,2,"SW","INMAN",38.21667,-97.8,,
200508,1197745,5473760,1,6,"W","RANCHITA",33.21667,-116.63333,,
200508,1197746,5473761,1,5,"NE","ANZA",33.6,-116.61667,,
200508,1197747,5473762,1,10,"N","YUCCA VLY",34.26667,-116.45,,
200508,1197748,5473763,1,15,"SE","JULIAN",32.93333,-116.4,,
200508,1197749,5473764,1,5,"N","ANZA",33.61667,-116.68333,,
200508,1197750,5473765,1,5,"E","YUCAIPA",34.03333,-116.95,,
200508,1197750,5473766,1,,"","YUCCA VLY",34.11667,-116.45,,
200508,1197751,5473767,1,,"","PALM SPGS",33.83333,-116.55,,
200508,1197752,5473768,1,,"","LAKE ARROWHEAD",34.25,-117.18333,,
