YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201904,136103,816741,4,.68,"SSE","MAPLE SPGS",44.4104,-92.1668,4424624,9210008
201904,136103,816741,5,1.18,"ENE","MAPLE SPGS",44.4248,-92.1471,4425488,928826
201904,136103,816741,6,2.46,"WNW","MAPLE SPGS",44.4365,-92.2141,4426190,9212846
201904,136103,816741,7,1.7,"E","LAKE CITY",44.4456,-92.2361,4426736,9214166
201904,136103,816741,8,1.38,"E","LAKE CITY",44.4537,-92.2425,4427222,9214550
201904,136103,816747,1,.43,"NNW","READS LNDG",44.4055,-92.084,4424330,925040
201904,136103,816747,2,1.15,"NW","WABASHA",44.3901,-92.0486,4423406,922916
201904,136103,816747,3,.51,"ESE","WABASHA",44.3784,-92.0199,4422704,921194
201904,136103,816747,4,.62,"E","WABASHA",44.3804,-92.0174,4422824,921044
201904,136103,816747,5,1.34,"NW","WABASHA",44.3948,-92.0476,4423688,922856
201904,136103,816747,6,1.01,"ENE","READS LNDG",44.4033,-92.0601,4424198,923606
201904,136103,816752,1,.68,"NNW","WINONA",44.059,-91.6553,443540,9139318
201904,136103,816752,2,.63,"NE","WINONA",44.0558,-91.6402,443348,9138412
201904,136103,816752,3,1.77,"E","WINONA",44.0491,-91.6144,442946,9136864
201904,136103,816752,4,2.12,"E","WINONA",44.0451,-91.6078,442706,9136468
201904,136103,816752,5,2.24,"E","WINONA",44.0454,-91.6053,442724,9136318
201904,136103,816752,6,1.81,"E","WINONA",44.0505,-91.6135,443030,9136810
201904,136103,816752,7,1.17,"ENE","WINONA",44.055,-91.6274,443300,9137644
201904,136103,816752,8,1.04,"NNE","WINONA",44.0631,-91.6396,443786,9138376
201904,136104,816769,1,.67,"NW","LA CROSSE",43.808,-91.2575,4348480,9115450
201904,136104,816769,2,.49,"WSW","LA CROSSE",43.7977,-91.2592,4347862,9115552
201904,136104,816769,3,.68,"SW","LA CROSSE",43.7927,-91.2592,4347562,9115552
201904,136104,816769,4,1.73,"SSE","LA CROSSE",43.7761,-91.2396,4346566,9114376
201904,136104,816769,5,1.77,"S","LA CROSSE",43.7748,-91.2439,4346488,9114634
201904,136104,816769,6,.8,"SW","LA CROSSE",43.7919,-91.2615,4347514,9115690
201904,136104,816769,7,1.12,"NW","LA CROSSE",43.8104,-91.2673,4348624,9116038
201904,136105,816779,1,3.01,"SE","LANSING",43.3477,-91.1897,4320862,9111382
201904,136105,816779,2,2.56,"SSE","LANSING",43.3489,-91.2022,4320934,9112132
201904,136105,816779,3,2.42,"SSE","LANSING",43.3502,-91.2046,4321012,9112276
201904,136105,816779,4,1.13,"SE","LANSING",43.3677,-91.2151,4322062,9112906
201904,136105,816779,5,.85,"SSE","LANSING",43.3697,-91.2207,4322182,9113242
201904,136105,816779,6,1.58,"SSE","LANSING",43.3604,-91.2139,4321624,9112834
201904,136105,816779,7,2.51,"SSE","LANSING",43.3481,-91.2063,4320886,9112378
201904,136685,820074,4,.74,"N","CAVELL",35.2607,-91.2483,3515642,9114898
201904,136686,820075,1,1.48,"WNW","DANVILLE",35.0601,-93.403,353606,9324180
201904,136686,820075,2,1.19,"N","DANVILLE",35.0671,-93.3826,354026,9322956
201904,136686,820075,3,.56,"N","DANVILLE",35.0581,-93.3795,353486,9322770
201904,136686,820075,4,1.13,"W","DANVILLE",35.0521,-93.3997,353126,9323982
201904,136687,820076,1,.69,"NNW","POCAHONTAS",36.269,-90.9755,3616140,9058530
201904,136687,820076,2,1.67,"ENE","POCAHONTAS",36.2702,-90.9428,3616212,9056568
201904,136687,820076,3,.92,"NW","POCAHONTAS MUNI ARPT",36.2398,-90.9612,3614388,9057672
201904,136687,820076,4,1.64,"SW","POCAHONTAS",36.2409,-90.9874,3614454,9059244
201904,136687,820078,1,1.42,"ESE","WATKINS",35.1396,-91.4582,358376,9127492
201904,136687,820078,2,1.52,"NNE","GEORGETOWN",35.1397,-91.438,358382,9126280
201904,136687,820078,3,1.41,"ESE","GEORGETOWN",35.1115,-91.4273,356690,9125638
201904,136687,820078,4,1.04,"S","GEORGETOWN",35.1052,-91.4536,356312,9127216
201904,136687,820081,1,1.21,"N","DES ARC",34.9874,-91.5009,3459244,9130054
201904,136687,820081,2,1.78,"NE","DES ARC",34.9912,-91.4823,3459472,9128938
201904,136687,820081,3,1.92,"ENE","HARRYS",34.9562,-91.4669,3457372,9128014
201904,136687,820081,4,.43,"ENE","HARRYS",34.9529,-91.4933,3457174,9129598
201904,136690,820947,1,0,"N","ELECTRA",34.03,-98.92,341800,9855200
201904,136690,820948,1,0,"N","ELECTRA",34.03,-98.92,341800,9855200
201904,136690,820950,1,0,"N","ELECTRA",34.03,-98.92,341800,9855200
201904,136690,822523,1,4.69,"NW","DEAN",33.997,-98.409,3359820,9824540
201904,136690,822523,2,1.37,"NNE","CHARLIE",34.119,-98.313,347140,9818780
201904,136690,822524,1,5.29,"NW","DEAN",34,-98.42,3400,9825200
201904,136690,822524,2,5.93,"NW","DEAN",34.02,-98.41,341200,9824600
201904,136699,820110,1,0,"N","DULUTH CANAL PARK STATION DULM5",46.78,-92.09,4646800,925400
201904,136699,820111,1,0,"N","SKY HARBOR AIRPORT",46.72,-92.04,4643200,922400
201904,136705,820150,1,.86,"SE","HEADLEY",41.51,-75.27,4130600,7516200
201904,136705,820150,2,.59,"SSE","HEADLEY",41.512,-75.276,4130720,7516560
201904,136705,820150,3,.52,"SE","HEADLEY",41.5149,-75.2725,4130894,7516350
201904,136705,820150,4,.7,"ESE","HEADLEY",41.5149,-75.2684,4130894,7516104
201904,136711,820155,1,0,"N","LAMAR ARPT",38.07,-102.68,384200,10240800
201904,136713,820161,1,5,"N","HAILEY",43.5924,-114.32,4335544,11419200
201904,136713,820161,2,5,"E","HAILEY",43.52,-114.2202,4331200,11413212
201904,136713,820161,3,5,"S","HAILEY",43.4476,-114.32,4326856,11419200
201904,136713,820161,4,5,"W","HAILEY",43.52,-114.4198,4331200,11425188
201904,136715,820169,1,0,"N","CAMILLA",31.23,-84.21,3113800,8412600
201904,136715,820170,1,3.15,"NW","QUALITY",31.07,-84.11,314200,846600
201904,136715,820171,1,.39,"W","ALFORDS",31.4498,-83.9266,3126988,8355596
201904,136715,820172,1,0,"N","BAINBRIDGE",30.9,-84.57,3054000,8434200
201904,136715,820173,1,.69,"S","ISABELLA",31.55,-83.85,3133000,8351000
201904,136715,820174,1,1.91,"WNW","CLYATTVILLE",30.7,-83.34,3042000,8320400
201904,136715,820175,1,1.5,"NNW","VALDOSTA",30.85,-83.28,3051000,8316800
201904,136715,820177,1,0,"N","THOMASVILLE",30.83,-83.98,3049800,8358800
201904,136715,820178,1,0,"N","LAKELAND",31.04,-83.07,312400,834200
201904,136715,820181,1,.91,"NW","TEMPY",31.45,-83.82,3127000,8349200
201904,136715,820182,1,2.72,"NE","IRWINVILLE ARPT",31.69,-83.41,3141400,8324600
201904,136715,820183,1,4.48,"NW","WESTWOOD",31.77,-83.35,3146200,8321000
201904,136715,820184,1,8.12,"WNW","QUEENSLAND",31.83,-83.37,3149800,8322200
201904,136715,820185,1,3.13,"NW","QUEENSLAND",31.82,-83.28,3149200,8316800
201904,136715,820186,1,3.59,"W","BOWENS MILL",31.84,-83.26,3150400,8315600
201904,136716,820188,1,2.25,"SW","FIVE POINTS",31.28,-85.65,3116800,8539000
201904,136716,820189,1,1.18,"E","NEWTON",31.34,-85.57,3120400,8534200
201904,136716,820190,1,.69,"N","LUCY",31.02,-85.04,311200,852400
201904,136717,820540,1,0,"N","BRUCE",30.47,-85.96,3028200,8557600
201904,136717,820541,1,.59,"W","PONCE DE LEON",30.72,-85.94,3043200,8556400
201904,136717,820543,1,.69,"N","BONIFAY",30.79,-85.68,3047400,8540800
201904,136717,820544,1,1.82,"SE","STEELE CITY",30.7,-85.36,3042000,8521600
201904,136717,820545,1,2.73,"NW","COTTONDALE",30.82,-85.4,3049200,8524000
201904,136717,820546,1,3.45,"S","APALACHEE REGIONAL PARK",30.37,-84.15,3022200,849000
201904,136717,820547,1,2.76,"S","WOODVILLE",30.28,-84.24,3016800,8414400
201904,136717,820548,1,.91,"SW","LAKE ELLA",30.45,-84.28,3027000,8416800
201904,136717,820549,1,.6,"W","APALACHICOLA",29.72,-84.99,2943200,8459400
201904,136717,820550,1,.91,"NW","TALLAHASSEE MALL",30.48,-84.3,3028800,8418000
201904,136717,820551,1,2.75,"ENE","BRISTOL",30.44,-84.94,3026400,8456400
201904,136717,820552,1,2.76,"S","WOODVILLE",30.28,-84.24,3016800,8414400
201904,136717,820553,1,0,"N","LUTTERLOH",30.33,-84.25,3019800,8415000
201904,136717,820554,1,.91,"NE","CHAIRES",30.44,-84.11,3026400,846600
201904,136717,820557,1,.69,"N","INNOVATION PARK",30.43,-84.32,3025800,8419200
201904,136717,820558,1,.6,"E","SOPCHOPPY",30.06,-84.47,303600,8428200
201904,136717,820559,1,.6,"W","TALLAHASSEE MALL",30.47,-84.3,3028200,8418000
201904,136717,820560,1,.91,"NW","TALLAHASSEE MALL",30.48,-84.3,3028800,8418000
201904,136717,820561,1,0,"N","(TLH)TALLAHASSEE RGNL ARPT",30.39,-84.35,3023400,8421000
201904,136717,820562,1,.91,"SW","LAKE ELLA",30.45,-84.28,3027000,8416800
201904,136717,820563,1,1.91,"WNW","KILLEARN LAKES",30.59,-84.25,3035400,8415000
201904,136717,820564,1,1.5,"NNW","KILLEARN LAKES",30.6,-84.23,3036000,8413800
201904,136717,820565,1,1.5,"NNE","FOREST MEADOWS PARK",30.55,-84.26,3033000,8415600
201904,136717,820566,1,1.82,"NE","FALLSCHASE",30.47,-84.18,3028200,8410800
201904,136717,820567,1,0,"N","MACON COMMUNITY PARK",30.49,-84.27,3029400,8416200
201904,136717,820568,1,2.07,"S","GREENVILLE",30.44,-83.63,3026400,8337800
201904,136717,820569,1,.21,"ESE","FSU DOAK CAMPBELL STADIUM",30.429,-84.2966,3025740,8417796
201904,136717,820570,1,.91,"SW","LEVY PARK",30.45,-84.3,3027000,8418000
201904,136717,820571,1,1.38,"ENE","KILLEARN ESTATES",30.52,-84.2,3031200,8412000
201904,136717,820572,1,3.51,"N","CODY",30.41,-84.06,3024600,843600
201904,136717,820573,1,2.83,"NNE","J R ALFORD GREENWAY",30.48,-84.16,3028800,849600
201904,136717,820574,1,0,"N","(CTY)CROSS CITY ARPT",29.63,-83.1,2937800,836000
201904,136717,820575,1,.6,"W","MAYO",30.05,-83.18,303000,8310800
201904,136717,820576,1,1.8,"E","EUGENE",29.61,-83.05,2936600,833000
201904,136717,822200,1,2.43,"S","EAST CAMP",30.1053,-84.7368,306318,8444208
201904,136717,822200,2,2.7,"ENE","JEWEL FIRE TOWER",30.2112,-84.682,3012672,8440920
201904,136717,822206,1,2.88,"NW","SMITH CREEK",30.2112,-84.682,3012672,8440920
201904,136717,822206,2,8.43,"N","SMITH CREEK",30.3005,-84.6275,3018030,8437650
201904,136717,822210,1,5.51,"S","BLOXHAM",30.3005,-84.6275,3018030,8437650
201904,136717,822210,2,2.61,"SSE","BLOXHAM",30.3432,-84.6101,3020592,8436606
201904,136718,820179,1,5,"N","HAILEY",43.5924,-114.32,4335544,11419200
201904,136718,820179,2,5,"E","HAILEY",43.52,-114.2202,4331200,11413212
201904,136718,820179,3,5,"S","HAILEY",43.4476,-114.32,4326856,11419200
201904,136718,820179,4,5,"W","HAILEY",43.52,-114.4198,4331200,11425188
201904,136721,820192,1,2.07,"N","ELBA",31.44,-86.07,3126400,864200
201904,136721,820193,1,2.25,"NE","INO",31.29,-86.06,3117400,863600
201904,136721,820194,1,.69,"N","ROETON",31.6,-85.83,3136000,8549800
201904,136722,820217,1,2.88,"WSW","DURHAM",36.01,-78.97,36600,7858200
201904,136722,820217,2,1.78,"NW","HUCKLEBERRY SPG",36.07,-78.97,364200,7858200
201904,136722,820217,3,1.78,"NW","NORTH DURHAM",36.07,-78.92,364200,7855200
201904,136722,820217,4,.69,"N","WEST DURHAM",36.01,-78.92,36600,7855200
201904,136722,820223,1,2.07,"N","MAMERS",35.45,-78.95,3527000,7857000
201904,136722,820223,2,.74,"SE","COKESBURY",35.513,-78.91,3530780,7854600
201904,136722,820224,1,2.15,"NNE","HIGH PT",36,-79.99,3600,7959400
201904,136722,820225,1,.56,"E","TRINITY",35.88,-79.97,3552800,7958200
201904,136722,820226,1,3.35,"W","ALAMANCE",36.03,-79.54,361800,7932400
201904,136722,820227,1,1.38,"N","BESSEMER",36.12,-79.75,367200,7945000
201904,136722,820228,1,2.64,"ESE","BENNETT",35.55,-79.51,3533000,7930600
201904,136722,820228,2,.89,"NE","GOLDSTON",35.61,-79.32,3536600,7919200
201904,136722,820229,1,3.84,"SSE","CHAPEL HILL",35.87,-79.04,3552200,792400
201904,136722,820230,1,1.78,"NE","CHAPEL HILL WLLMS AR",35.95,-79.05,3557000,793000
201904,136722,820231,1,3.06,"NE","MERRY OAKS",35.66,-78.98,3539600,7858800
201904,136722,820232,1,1.32,"WNW","WILLOW",35.61,-78.87,3536600,7852200
201904,136722,820233,1,.69,"S","RAMSEUR YORKS FLD AR",35.74,-79.67,3544400,7940200
201904,136723,820517,1,1.38,"S","DE FUNIAK SPRINGS",30.7,-86.12,3042000,867200
201904,136723,820518,1,2.25,"NW","STAR",30.73,-85.16,3043800,859600
201904,136723,820519,1,3.64,"SE","MARIANNA",30.73,-85.19,3043800,8511400
201904,136723,820520,1,3.01,"NNW","CYPRESS",30.75,-85.09,3045000,855400
201904,137101,822730,3,55.28,"NNW","YORKTOWN",42.2489,-90.4189,4214934,9025134
201904,137101,822730,4,54.37,"NNW","YORKTOWN",42.2479,-90.3868,4214874,9023208
201904,137101,822732,1,2.37,"NNE","FULTON",41.9013,-90.1515,4154078,909090
201904,137101,822732,2,2.02,"SSW","EAST CLINTON",41.8026,-90.1836,4148156,9011016
201904,137101,822732,3,1.95,"SSW","EAST CLINTON",41.8031,-90.1813,4148186,9010878
201904,137101,822732,4,2.54,"NE","FULTON",41.8956,-90.1346,4153736,908076
201904,137101,822735,1,1.51,"WSW","ROCK IS",41.4919,-90.607,4129514,9036420
201904,137101,822735,2,1.08,"SW","ROCK IS",41.49,-90.5961,4129400,9035766
201904,137101,822735,3,.74,"NW","ROCK IS",41.5076,-90.5902,4130456,9035412
201904,137101,822735,4,.85,"NNE","ROCK IS",41.5119,-90.5761,4130714,9034566
201904,137101,822735,5,.94,"NW","MOLINE",41.5087,-90.534,4130522,9032040
201904,137101,822735,6,1.41,"NNE","MOLINE",41.5172,-90.5055,4131032,9030330
201904,137101,822735,7,2.17,"NE","ROCK IS",41.5232,-90.5516,4131392,9033096
201904,137101,822735,8,1.09,"N","ROCK IS",41.5156,-90.5829,4130936,9034974
201904,137101,822736,1,5.4,"NW","ELIZA",41.3499,-91.0501,4120994,913006
201904,137101,822736,2,.23,"SE","NEW BOSTON",41.1673,-90.9975,4110038,9059850
201904,137101,822736,3,.49,"S","NEW BOSTON",41.1629,-91.0004,419774,9124
201904,137101,822736,4,4.43,"WNW","NEW BOSTON",41.201,-91.0746,4112060,914476
201904,137101,822736,5,4.98,"W","ELIZA",41.3104,-91.0649,4118624,913894
201904,137101,822737,1,.59,"SSW","OQUAWKA",40.9227,-90.956,4055362,9057360
201904,137101,822737,2,1.45,"SW","OQUAWKA",40.9152,-90.9696,4054912,9058176
201904,137101,822737,3,.41,"ESE","SHOKOKON",40.747,-91.0631,4044820,913786
201904,137101,822737,4,1.8,"W","SHOKOKON",40.7516,-91.1043,4045096,916258
201904,137101,822737,5,1.83,"NE","GULFPORT",40.8394,-91.0562,4050364,913372
201904,137101,822737,6,2.52,"WSW","OQUAWKA",40.91,-90.9903,4054600,9059418
201904,137101,822739,1,1.61,"WSW","NAUVOO",40.545,-91.4099,4032700,9124594
201904,137101,822739,2,1.01,"WSW","HAMILTON",40.3955,-91.3684,4023730,9122104
201904,137101,822739,3,.84,"S","HAMILTON",40.3879,-91.3486,4023274,9120916
201904,137101,822739,4,.5,"SW","NAUVOO",40.5449,-91.3868,4032694,9123208
201904,137102,822720,1,9.09,"N","CHAMBERLAIN",43.93,-99.3574,4355800,9921444
201904,137102,822720,2,8.99,"N","CHAMBERLAIN",43.93,-99.3379,4355800,9920274
201904,137102,822720,3,5.44,"NNE","CHAMBERLAIN ARPT",43.87,-99.27,4352200,9916200
201904,137102,822720,4,2.99,"W","(9V9)CHAMBERLAIN ARP",43.77,-99.38,4346200,9922800
201904,137102,822720,5,5.69,"SSW","(9V9)CHAMBERLAIN ARP",43.7,-99.38,4342000,9922800
201904,137102,822720,6,6.45,"SW","(9V9)CHAMBERLAIN ARP",43.7,-99.4055,4342000,9924330
201904,137102,822720,7,4.24,"WSW","CHAMBERLAIN",43.7758,-99.4082,4346548,9924492
201904,137103,822721,1,2.99,"NW","SOMBRERO KEY LIGHT",24.6578,-81.1466,2439468,818796
201904,137103,822721,2,6.71,"SW","DUCK KEY",24.704,-80.9767,2442240,8058602
201904,137103,822722,1,.69,"N","ALLIGATOR REEF LIGHT",24.86,-80.62,2451600,8037200
201904,137104,822723,1,10.21,"ENE","DRY TORTUGAS LIGHT",24.693,-82.773,2441580,8246380
201904,137104,822724,1,0,"N","SMITH SHOAL LIGHT",24.72,-81.92,2443200,8155200
201904,137104,822725,1,0,"N","CARYSFORT REEF LIGHT",25.22,-80.21,2513200,8012600
201904,137104,822726,1,0,"N","CARYSFORT REEF LIGHT",25.22,-80.21,2513200,8012600
201904,137105,822727,1,5.94,"SSE","BIG COPPITT KEY",24.5167,-81.6762,2431002,8140572
201904,137137,822956,1,2.92,"NNE","DUBUQUE",42.5391,-90.6486,4232346,9038916
201904,137137,822956,2,3.02,"NNE","DUBUQUE",42.5389,-90.6431,4232334,9038586
201904,137137,822956,3,1.02,"ESE","DUBUQUE",42.4952,-90.6512,4229712,9039072
201904,137137,822956,4,2.27,"ENE","KEY WEST",42.4678,-90.6425,4228068,9038550
201904,137137,822956,5,1.7,"NE","KEY WEST",42.4671,-90.6561,4228026,9039366
201904,137137,822956,6,.41,"E","DUBUQUE",42.5001,-90.662,4230006,9039720
201904,137137,822957,1,.72,"E","SMITHS FERRY",42.3214,-90.4161,4219284,9024966
201904,137137,822957,2,.22,"WSW","SMITHS FERRY",42.3193,-90.4342,4219158,9026052
201904,137137,822957,3,3.08,"WSW","BELLEVUE",42.2612,-90.4291,4215672,9025746
201904,137137,822957,4,3.11,"SW","BELLEVUE",42.236,-90.4097,4214160,9024582
201904,137137,822957,5,2.65,"SW","BELLEVUE",42.2396,-90.4017,4214376,9024102
201904,137137,822958,1,3.33,"NNE","CLINTON",41.8729,-90.1705,4152374,9010230
201904,137137,822958,2,3.28,"NNE","CLINTON",41.8732,-90.1738,4152392,9010428
201904,137137,822958,3,.34,"SSE","CLINTON",41.8257,-90.197,4149542,9011820
201904,137137,822958,4,.98,"ENE","WEST CLINTON",41.824,-90.1818,4149440,9010908
201904,137137,822959,1,3.11,"W","LE CLAIRE",41.6049,-90.3399,4136294,9020394
201904,137137,822959,2,3.36,"W","LE CLAIRE",41.6052,-90.3447,4136312,9020682
201904,137137,822959,3,3.86,"WSW","LE CLAIRE",41.5886,-90.3532,4135316,9021192
201904,137137,822959,4,3.67,"WSW","LE CLAIRE",41.5857,-90.3484,4135142,9020904
201904,137137,822959,5,3.06,"W","LE CLAIRE",41.5935,-90.3386,4135610,9020316
201904,137137,822960,1,2.45,"E","MUSCATINE",41.4269,-91.0036,4125614,91216
201904,137137,822960,2,2.45,"ENE","MUSCATINE",41.4369,-91.0084,4126214,91504
201904,137137,822960,3,.69,"SW","MUSCATINE",41.412,-91.058,4124720,913480
201904,137137,822960,4,.85,"S","MUSCATINE",41.4078,-91.0492,4124468,912952
201904,137137,822961,1,2.24,"ENE","TOOLESBORO",41.1628,-91.0304,419768,911824
201904,137137,822961,2,2.07,"ENE","TOOLESBORO",41.1582,-91.0317,419492,911902
201904,137137,822961,3,4.01,"E","TOOLESBORO",41.1531,-90.9931,419186,9059586
201904,137137,822961,4,4.14,"E","TOOLESBORO",41.1556,-90.9907,419336,9059442
201904,137137,822961,5,3.44,"ENE","TOOLESBORO",41.1648,-91.0068,419888,91408
201904,137137,822962,1,5.86,"NE","BURLINGTON",40.8902,-91.0171,4053412,911026
201904,137137,822962,2,1.98,"NNE","BURLINGTON",40.8445,-91.0604,4050670,913624
201904,137137,822962,3,2.5,"N","BURLINGTON",40.8562,-91.0825,4051372,914950
201904,137137,822962,4,5.78,"NNE","BURLINGTON",40.8944,-91.0296,4053664,911776
201904,137139,822963,1,106.11,"SSE","WALFORD",40.3828,-91.3956,4022968,9123736
201904,137139,822963,2,105.81,"SSE","WALFORD",40.387,-91.3973,4023220,9123838
201904,137139,822963,3,105.07,"SSE","WALFORD",40.4019,-91.3756,4024114,9122536
201904,137139,822963,4,105.2,"SSE","WALFORD",40.4006,-91.3716,4024036,9122296
201904,137139,822963,5,105.91,"SSE","WALFORD",40.389,-91.3777,4023340,9122662
201904,137140,822964,1,1.99,"NNW","EAST DUBUQUE",42.5074,-90.6418,4230444,9038508
201904,137140,822964,2,1.84,"NNW","EAST DUBUQUE",42.5059,-90.6388,4230354,9038328
201904,137140,822964,3,1.25,"NW","EAST DUBUQUE",42.4928,-90.6472,4229568,9038832
201904,137140,822964,4,.74,"W","EAST DUBUQUE",42.4781,-90.6443,4228686,9038658
201904,137140,822964,5,1.2,"W","EAST DUBUQUE",42.4776,-90.6534,4228656,9039204
201904,137140,822964,6,1.47,"NW","EAST DUBUQUE",42.4921,-90.6538,4229526,9039228
201904,137140,822965,1,15.99,"NW","MARCUS",42.307,-90.3998,4218420,9023988
201904,137140,822965,2,16.68,"NW","MARCUS",42.307,-90.4177,4218420,9025062
201904,137140,822965,3,13.81,"WNW","MARCUS",42.2455,-90.407,4214730,9024420
201904,137140,822965,4,12.61,"WNW","MARCUS",42.2468,-90.3789,4214808,9022734
201904,137140,822966,1,.86,"SSW","FULTON",41.8579,-90.1735,4151474,9010410
201904,137140,822966,2,.92,"SSE","FULTON",41.8571,-90.1659,4151426,909954
201904,137140,822966,3,.92,"NE","FULTON",41.8804,-90.1587,4152824,909522
201904,137140,822966,4,.84,"NNE","FULTON",41.8818,-90.1658,4152908,909948
201904,137140,822967,1,.99,"SW","PORT BYRON",41.6081,-90.3407,4136486,9020442
201904,137140,822967,2,.73,"SSW","PORT BYRON",41.61,-90.3348,4136600,9020088
201904,137140,822967,3,.73,"ENE","RAPIDS CITY",41.5838,-90.3369,4135028,9020214
201904,137140,822967,4,.57,"NE","RAPIDS CITY",41.5865,-90.3431,4135190,9020586
201904,137140,822968,1,6.63,"WNW","ILLINOIS CITY",41.4236,-91.024,4125416,911440
201904,137140,822968,2,6.45,"WNW","ILLINOIS CITY",41.42,-91.0216,4125200,911296
201904,137140,822968,3,5.13,"WNW","ILLINOIS CITY",41.4245,-90.9934,4125470,9059604
201904,137140,822968,4,2.95,"WNW","ILLINOIS CITY",41.4176,-90.9519,4125056,9057114
201904,137140,822968,5,2.97,"NW","ILLINOIS CITY",41.4242,-90.9472,4125452,9056832
201904,137140,822968,6,4.95,"WNW","ILLINOIS CITY",41.433,-90.9848,4125980,9059088
201904,137140,822969,1,.76,"WSW","NEW BOSTON",41.1656,-91.0134,419936,91804
201904,137140,822969,2,.81,"W","NEW BOSTON",41.1705,-91.0156,4110230,91936
201904,137140,822969,3,.45,"SE","NEW BOSTON",41.166,-90.9931,419960,9059586
201904,137140,822969,4,1.34,"SE","NEW BOSTON",41.1551,-90.9835,419306,9059010
201904,137140,822969,5,1.36,"SSE","NEW BOSTON",41.1527,-90.9875,419162,9059250
201904,137140,822970,1,2.2,"SW","OQUAWKA",40.9107,-90.9835,4054642,9059010
201904,137140,822970,2,2,"SW","OQUAWKA",40.909,-90.9763,4054540,9058578
201904,137140,822970,3,2.05,"NW","LONE TREE",40.8524,-91.0458,4051144,912748
201904,137140,822970,4,2.34,"NW","LONE TREE",40.8533,-91.0525,4051198,913150
201904,135415,812103,1,.91,"NW","PORT WENTWORTH",32.16,-81.18,329600,8110800
201904,135415,812104,1,1.5,"SSE","MEINHARD",32.16,-81.21,329600,8112600
201904,135415,812105,1,1.36,"ESE","MEINHARD",32.17,-81.2,3210200,8112000
201904,135415,812106,1,.69,"N","MONTEITH",32.19,-81.18,3211400,8110800
201904,135415,812107,1,0,"N","BONA BELLA",32.1,-81.17,326000,8110200
201904,135415,812108,1,0,"N","MEINHARD",32.18,-81.22,3210800,8113200
201904,135415,812109,1,.69,"N","MIDWAY",31.81,-81.43,3148600,8125800
201904,135415,813355,1,4.71,"E","NEWINGTON",32.59,-81.42,3235400,8125200
201904,135415,813357,1,.58,"W","RINCON",32.3,-81.24,3218000,8114400
201904,135415,813358,1,0,"N","CLYO",32.48,-81.27,3228800,8116200
201904,135415,813359,1,0,"N","SAPELO IS",31.4,-81.28,3124000,8116800
201904,135415,813360,1,0,"N","VERNONBURG",31.97,-81.12,3158200,817200
201904,135415,813361,1,.69,"S","SAVANNAH",32.04,-81.08,322400,814800
201904,135415,813362,1,.69,"N","BLOOMINGDALE",32.14,-81.3,328400,8118000
201904,135415,813363,1,.59,"E","SANDFLY",31.98,-81.06,3158800,813600
201904,135415,813364,1,0,"N","(SAV)SAVANNAH INTL A",32.13,-81.2,327800,8112000
201904,135415,813365,1,2.72,"ENE","CENTRAL JCT",32.1,-81.08,326000,814800
201904,135415,813366,1,1.36,"ESE","MEINHARD",32.17,-81.2,3210200,8112000
201904,135415,813367,1,0,"N","(SAV)SAVANNAH INTL A",32.13,-81.2,327800,8112000
201904,135416,812066,1,.44,"SE","CHARLESTON",32.7753,-79.9248,3246518,7955488
201904,135416,813374,1,1.88,"ESE","HARDEEVILLE",32.27,-81.05,3216200,813000
201904,135416,813376,1,.69,"N","HARDEEVILLE",32.29,-81.08,3217400,814800
201904,135416,813377,1,.9,"NW","PRITCHARDVILLE",32.24,-80.98,3214400,8058800
201904,135416,813378,1,1.36,"WNW","PRITCHARDVILLE",32.24,-80.99,3214400,8059400
201904,135416,813379,1,2.15,"NNE","PRITCHARDVILLE",32.26,-80.96,3215600,8057600
201904,135416,813380,1,.9,"NE","ESTILL MUNI ARPT",32.73,-81.24,3243800,8114400
201904,135416,813381,1,.58,"W","ESTILL",32.75,-81.24,3245000,8114400
201904,135416,813382,1,5.65,"SSE","SWITZERLAND",32.35,-80.98,3221000,8058800
201904,135416,813383,1,.58,"E","PINELAND",32.6,-81.16,3236000,819600
201904,135416,813384,1,.58,"W","SWITZERLAND",32.43,-81.01,3225800,81600
201904,135416,813385,1,1.36,"WSW","RIDGELAND",32.47,-81.04,3228200,812400
201904,135416,813386,1,.58,"W","COOSAWHATCHIE",32.58,-80.93,3234800,8055800
201904,135416,813387,1,.9,"NE","BLUFFTON",32.24,-80.86,3214400,8051600
201904,135416,813389,1,1.87,"WSW","CUMMINGS",32.77,-81.01,3246200,81600
201904,135416,813390,1,1.35,"ESE","GILLISONVILLE",32.59,-80.98,3235400,8058800
201904,135416,813391,1,2.76,"N","SHELL PT",32.44,-80.77,3226400,8046200
201904,135416,813392,1,2.23,"SW","SHELDON",32.58,-80.81,3234800,8048600
201904,135416,813394,1,1.35,"WNW","MILEY",32.96,-81.05,3257600,813000
201904,135416,813397,1,1.38,"S","LOBECO",32.53,-80.73,3231800,8043800
201904,135416,813400,1,0,"N","LOBECO",32.55,-80.73,3233000,8043800
201904,135416,813402,1,1.17,"E","GRAYS HILL",32.5,-80.73,3230000,8043800
201904,135416,813405,1,.69,"N","BURTON",32.44,-80.72,3226400,8043200
201904,135416,813414,1,3.56,"E","BARKERVILLE",32.71,-80.87,3242600,8052200
